"","sid","bid","date"
"72608",1112,4451,11092
"72609",4018,4562,11092
"72610",11017,2382,11092
"72611",6001,3033,11092
"72612",23677,1770,11092
"72613",14618,6621,11092
"72614",35784,6855,11092
"72615",12809,4806,11092
"72616",15668,7410,11092
"72617",20354,6044,11092
"72618",28274,5412,11092
"72619",14918,608,11092
"72620",24341,9720,11092
"72621",35393,1033,11092
"72622",39047,7247,11092
"72623",34336,7203,11092
"72624",5077,352,11092
"72625",16404,8419,11092
"72626",4267,266,11092
"72627",31802,2321,11092
"72628",21781,7398,11092
"72629",17556,8832,11092
"72630",1786,2904,11092
"72631",5378,4252,11092
"72632",5045,8229,11092
"72633",4096,1253,11092
"72634",1810,5674,11092
"72635",30224,9292,11092
"72636",11049,4546,11092
"72637",39984,2248,11092
"72638",7541,4237,11092
"72639",16599,2561,11092
"72640",1915,6474,11092
"72641",8919,9456,11092
"72642",37505,2961,11092
"72643",10424,3537,11092
"72644",12079,9219,11092
"72645",29187,433,11092
"72646",18053,9744,11092
"72647",12499,3340,11092
"72648",28303,6159,11092
"72649",16711,1238,11092
"72650",20578,1003,11092
"72651",21973,4553,11092
"72652",21824,3409,11092
"72653",23953,7422,11092
"72654",18876,1144,11092
"72655",21161,1532,11092
"72656",38035,3215,11092
"72657",8014,5842,11092
"72658",22429,694,11092
"72659",2716,8125,11092
"72660",14425,4288,11092
"72661",31568,4870,11092
"72662",6547,5342,11092
"72663",1230,6186,11092
"72664",18887,7913,11092
"72665",12969,3349,11092
"72666",37105,6918,11092
"72667",21937,6961,11092
"72668",9565,8250,11092
"72669",4155,9023,11092
"72670",35846,3536,11092
"72671",36645,7493,11092
"72672",4212,5138,11092
"72673",14024,5408,11092
"72674",14102,9286,11092
"72675",34447,9758,11092
"72676",4051,5077,11092
"72677",14344,2135,11092
"72678",24524,7772,11092
"72679",39903,9474,11092
"72680",20108,5352,11092
"72681",35796,929,11092
"72682",26807,7606,11092
"72683",39667,5351,11092
"72684",4399,985,11092
"72685",6853,7569,11092
"72686",23794,429,11092
"72687",26567,4360,11092
"72688",1784,8765,11092
"72689",17725,1705,11092
"72690",31182,8158,11092
"72691",19211,2779,11092
"72692",2591,3387,11092
"72693",32732,5543,11092
"72694",6414,2833,11092
"72695",23798,6333,11092
"72696",9402,295,11092
"72697",20084,700,11092
"72698",14140,4622,11092
"72699",6096,8376,11092
"72700",18397,4349,11092
"72701",38312,8547,11092
"72702",4151,5330,11092
"72703",21820,4942,11092
"72704",31404,4831,11092
"72705",37767,4448,11092
"72706",27755,2169,11092
"72707",32692,7205,11092
"72708",30651,8406,11092
"72709",39845,4498,11092
"72710",31268,990,11092
"72711",24934,3296,11092
"72712",12836,626,11092
"72713",6595,408,11092
"72714",8946,6350,11092
"72715",2846,4803,11092
"72716",13892,7746,11092
"72717",13750,1038,11092
"72718",35185,7913,11092
"72719",37802,9816,11092
"72720",17814,9415,11092
"72721",12369,8426,11092
"72722",21572,807,11092
"72723",11695,801,11092
"72724",36197,3330,11092
"72725",26952,5488,11092
"72726",1916,6808,11092
"72727",29834,2535,11092
"72728",20653,6121,11092
"72729",24832,8562,11092
"72730",30698,5288,11092
"72731",9527,9182,11092
"72732",5343,2798,11092
"72733",820,4297,11092
"72734",31296,2126,11092
"72735",18742,6925,11092
"72736",37919,4694,11092
"72737",17586,8224,11092
"72738",24374,6291,11092
"72739",4966,9883,11092
"72740",4771,7218,11092
"72741",28538,5293,11092
"72742",7090,3773,11092
"72743",3615,1825,11092
"72744",12606,2075,11092
"72745",15284,8447,11092
"72746",27127,6057,11092
"72747",12358,9908,11092
"72748",8515,3381,11092
"72749",20253,5623,11092
"72750",21370,9148,11092
"72751",16072,184,11092
"72752",36516,4502,11092
"72753",37412,5740,11092
"72754",38140,8834,11092
"72755",32722,3791,11092
"72756",7276,7156,11092
"72757",2027,4322,11092
"72758",20765,2093,11092
"72759",24166,2041,11092
"72760",33396,3251,11092
"72761",39915,1314,11092
"72762",34503,6848,11092
"72763",13085,3599,11092
"72764",30943,1517,11092
"72765",34561,3548,11092
"72766",3913,6586,11092
"72767",3847,4370,11092
"72768",16134,9533,11092
"72769",22266,3412,11092
"72770",18464,5165,11092
"72771",29964,2873,11092
"72772",37873,3006,11092
"72773",36541,8562,11092
"72774",32735,2643,11092
"72775",37803,497,11092
"72776",23059,4986,11092
"72777",28128,4524,11092
"72778",11076,5199,11092
"72779",22838,5155,11092
"72780",28354,4693,11092
"72781",34445,164,11092
"72782",13705,580,11092
"72783",19823,7502,11092
"72784",11159,4278,11092
"72785",39142,5276,11092
"72786",1702,4119,11092
"72787",6350,7074,11092
"72788",6311,1866,11092
"72789",14923,3291,11092
"72790",15367,4579,11092
"72791",20210,461,11092
"72792",18948,9053,11092
"72793",9515,9954,11092
"72794",5999,7098,11092
"72795",4389,8806,11092
"72796",19574,3743,11092
"72797",22965,3616,11092
"72798",3025,7792,11092
"72799",25750,5594,11092
"72800",264,2885,11092
"72801",30954,9684,11092
"72802",6938,4280,11092
"72803",28844,3201,11092
"72804",39818,9764,11092
"72805",39651,3178,11092
"72806",23610,3421,11092
"72807",13418,1028,11092
"72808",18277,6855,11092
"72809",4096,2166,11092
"72810",14740,6740,11092
"72811",34357,4765,11092
"72812",28711,91,11092
"72813",16370,9939,11092
"72814",11082,4844,11092
"72815",2986,8626,11092
"72816",20520,5863,11092
"72817",6988,5021,11092
"72818",205,6900,11092
"72819",21876,8609,11092
"72820",21406,201,11092
"72821",25561,2585,11092
"72822",28575,237,11092
"72823",33784,4796,11092
"72824",14513,2263,11092
"72825",21427,4550,11092
"72826",9789,2671,11092
"72827",11813,4237,11092
"72828",2443,3819,11092
"72829",8207,4469,11092
"72830",9295,3012,11092
"72831",33864,3554,11092
"72832",13009,4193,11092
"72833",15547,3193,11092
"72834",38976,6469,11092
"72835",39686,5727,11092
"72836",14183,838,11092
"72837",12029,8434,11092
"72838",19251,1320,11092
"72839",22903,4634,11092
"72840",9551,2755,11092
"72841",32182,1845,11092
"72842",4053,3906,11092
"72843",1919,1082,11092
"72844",22667,705,11092
"72845",4124,4327,11092
"72846",4268,4803,11092
"72847",9866,9233,11092
"72848",36862,2050,11092
"72849",16649,8111,11092
"72850",20988,3452,11092
"72851",9217,7832,11092
"72852",25142,2478,11092
"72853",26960,79,11092
"72854",7955,4652,11092
"72855",9140,6829,11092
"72856",1427,4373,11092
"72857",1348,9611,11092
"72858",7843,3992,11092
"72859",38120,2664,11092
"72860",32913,4200,11092
"72861",23259,522,11092
"72862",26395,6290,11092
"72863",13694,5144,11092
"72864",23128,1829,11092
"72865",32383,2505,11092
"72866",951,725,11092
"72867",12710,5260,11092
"72868",31338,5039,11092
"72869",25254,4475,11092
"72870",37959,4731,11092
"72871",21439,5660,11092
"72872",37710,7180,11092
"72873",3999,8931,11092
"72874",12856,8185,11092
"72875",10854,371,11092
"72876",36163,1500,11092
"72877",7578,3066,11092
"72878",21487,549,11092
"72879",5257,2212,11092
"72880",14492,8025,11092
"72881",18865,6472,11092
"72882",6446,2840,11092
"72883",17945,5779,11092
"72884",15064,7130,11092
"72885",13772,1295,11092
"72886",1391,9710,11092
"72887",27519,3008,11092
"72888",23937,1771,11092
"72889",20258,7907,11092
"72890",22426,1029,11092
"72891",31169,9976,11092
"72892",31859,2321,11092
"72893",25715,923,11092
"72894",24387,3491,11092
"72895",17155,9979,11092
"72896",15636,2612,11092
"72897",6504,9341,11092
"72898",36203,7192,11092
"72899",4126,8482,11092
"72900",18246,9390,11092
"72901",31929,9895,11092
"72902",3137,8700,11092
"72903",21797,3628,11092
"72904",6190,8677,11092
"72905",8264,5623,11092
"72906",34997,3939,11092
"72907",26134,709,11092
"72908",13857,132,11092
"72909",4806,7884,11092
"72910",11397,5836,11092
"72911",31987,4446,11092
"72912",24038,7026,11092
"72913",17043,2030,11092
"72914",13268,7779,11092
"72915",36277,5314,11092
"72916",16730,76,11092
"72917",19271,6424,11092
"72918",17512,1388,11092
"72919",33863,9194,11092
"72920",28440,8368,11092
"72921",35913,5962,11092
"72922",5755,4993,11092
"72923",38050,1592,11092
"72924",8715,6049,11092
"72925",15960,2405,11092
"72926",33292,8927,11092
"72927",18745,1831,11092
"72928",1597,1587,11092
"72929",27528,7249,11092
"72930",30915,4299,11092
"72931",36630,2267,11092
"72932",17330,8901,11092
"72933",26615,935,11092
"72934",22163,2453,11092
"72935",5146,3635,11092
"72936",11181,3532,11092
"72937",15132,2165,11092
"72938",7496,949,11092
"72939",38182,5818,11092
"72940",16043,3590,11092
"72941",9925,132,11092
"72942",33091,6694,11092
"72943",7002,2840,11092
"72944",31212,5274,11092
"72945",10672,7009,11092
"72946",17992,4957,11092
"72947",37577,4844,11092
"72948",17024,4680,11092
"72949",39619,7551,11092
"72950",28727,6200,11092
"72951",18675,9009,11092
"72952",3818,5746,11092
"72953",37652,4814,11092
"72954",18301,2318,11092
"72955",18819,4591,11092
"72956",2295,3361,11092
"72957",13884,9441,11092
"72958",25618,7006,11092
"72959",35143,6175,11092
"72960",29284,5304,11092
"72961",22467,9993,11092
"72962",18781,5541,11092
"72963",37729,4450,11092
"72964",23875,4095,11092
"72965",19402,7008,11092
"72966",9580,7168,11092
"72967",13167,9795,11092
"72968",14887,2109,11092
"72969",14161,5824,11092
"72970",17824,3537,11092
"72971",10794,275,11092
"72972",28217,6613,11092
"72973",14068,621,11092
"72974",14125,3747,11092
"72975",31281,4216,11092
"72976",5446,465,11092
"72977",22872,5246,11092
"72978",35271,1660,11092
"72979",8053,5772,11092
"72980",28958,1197,11092
"72981",18120,3860,11092
"72982",1875,8893,11092
"72983",26666,5962,11092
"72984",16043,1011,11092
"72985",32216,9648,11092
"72986",18879,6699,11092
"72987",29407,9516,11092
"72988",27703,2428,11092
"72989",12055,4311,11092
"72990",27577,6560,11092
"72991",7685,4272,11092
"72992",19885,2094,11092
"72993",16404,2926,11092
"72994",32873,3977,11092
"72995",8601,5200,11092
"72996",28624,1860,11092
"72997",38037,2246,11092
"72998",32301,8484,11092
"72999",29075,8237,11092
"73000",9403,4475,11092
"73001",7237,5059,11092
"73002",30906,6036,11092
"73003",37565,5303,11092
"73004",30384,6783,11092
"73005",14248,647,11092
"73006",29910,8817,11092
"73007",35006,1841,11092
"73008",16375,1936,11092
"73009",14349,3646,11092
"73010",16720,4138,11092
"73011",9501,8595,11092
"73012",842,4754,11092
"73013",13926,998,11092
"73014",9170,6216,11092
"73015",38346,9113,11092
"73016",33375,7357,11092
"73017",8915,2884,11092
"73018",34134,2647,11092
"73019",34503,7305,11092
"73020",39750,4263,11092
"73021",17672,1168,11092
"73022",24246,7182,11092
"73023",29337,716,11092
"73024",2412,7013,11092
"73025",5464,8046,11092
"73026",11078,4510,11092
"73027",20925,8662,11092
"73028",19462,3145,11092
"73029",197,1133,11092
"73030",38747,2559,11092
"73031",15245,8012,11092
"73032",21128,1851,11092
"73033",20786,2213,11092
"73034",9059,9382,11092
"73035",18296,7725,11092
"73036",8901,4853,11092
"73037",30023,8330,11092
"73038",25469,5828,11092
"73039",9242,6751,11092
"73040",5517,3354,11092
"73041",21356,6270,11092
"73042",33285,2596,11092
"73043",37544,8467,11092
"73044",29599,2907,11092
"73045",8181,9624,11092
"73046",22600,2037,11092
"73047",35322,9570,11092
"73048",16067,8313,11092
"73049",2776,7859,11092
"73050",32047,9619,11092
"73051",31856,984,11092
"73052",14649,2810,11092
"73053",22583,9205,11092
"73054",371,5404,11092
"73055",3521,6314,11092
"73056",37839,1020,11092
"73057",31893,9811,11092
"73058",25904,8281,11092
"73059",31797,4574,11092
"73060",19499,6557,11092
"73061",22916,8772,11092
"73062",19248,3942,11092
"73063",21206,8666,11092
"73064",14376,9051,11092
"73065",39034,2253,11092
"73066",7237,5286,11092
"73067",20552,443,11092
"73068",9006,7974,11092
"73069",36315,9780,11092
"73070",34613,9246,11092
"73071",38067,1393,11092
"73072",11501,4084,11092
"73073",18557,3860,11092
"73074",20965,2895,11092
"73075",104,4915,11092
"73076",458,5190,11092
"73077",19753,795,11092
"73078",8344,5852,11092
"73079",26112,6511,11092
"73080",37233,4171,11092
"73081",27605,9449,11092
"73082",39177,8167,11092
"73083",34327,3256,11092
"73084",2933,9830,11092
"73085",23704,1690,11092
"73086",10015,507,11092
"73087",36707,2890,11092
"73088",37344,8494,11092
"73089",37644,5498,11092
"73090",39648,2090,11092
"73091",24585,9619,11092
"73092",7014,1259,11092
"73093",14438,2398,11092
"73094",25496,2078,11092
"73095",6967,8695,11092
"73096",28940,9462,11092
"73097",3991,4348,11092
"73098",17862,3957,11092
"73099",16732,9876,11092
"73100",22929,8480,11092
"73101",31147,4401,11092
"73102",14469,2391,11092
"73103",2206,8390,11092
"73104",34864,1721,11092
"73105",16138,9250,11092
"73106",37665,966,11092
"73107",36645,9365,11092
"73108",22281,6972,11092
"73109",14245,2513,11092
"73110",34575,3142,11092
"73111",8345,4674,11092
"73112",6892,5682,11092
"73113",24934,5339,11092
"73114",31189,3485,11092
"73115",34760,5608,11092
"73116",365,2276,11092
"73117",19350,22,11092
"73118",38570,4780,11092
"73119",12115,9766,11092
"73120",29483,7296,11092
"73121",39017,2314,11092
"73122",39553,2863,11092
"73123",29365,2053,11092
"73124",32120,7143,11092
"73125",36984,8179,11092
"73126",6378,6412,11092
"73127",33071,1884,11092
"73128",727,4266,11092
"73129",17552,2800,11092
"73130",27037,962,11092
"73131",23194,2111,11092
"73132",13184,759,11092
"73133",2038,6494,11092
"73134",35336,5141,11092
"73135",10041,6946,11092
"73136",8161,9169,11092
"73137",24526,7911,11092
"73138",31134,8984,11092
"73139",18469,7144,11092
"73140",36047,6777,11092
"73141",22166,8449,11092
"73142",36948,6766,11092
"73143",11203,9923,11092
"73144",1968,8171,11092
"73145",22861,3572,11092
"73146",39961,6726,11092
"73147",6096,818,11092
"73148",555,8479,11092
"73149",14114,5193,11092
"73150",12492,4210,11092
"73151",6814,9813,11092
"73152",1687,8987,11092
"73153",38700,9201,11092
"73154",29037,7500,11092
"73155",30089,2141,11092
"73156",20798,5853,11092
"73157",3446,5090,11092
"73158",25454,8975,11092
"73159",2563,1567,11092
"73160",7749,3473,11092
"73161",18710,721,11092
"73162",3309,6195,11092
"73163",29273,1903,11092
"73164",847,3614,11092
"73165",22550,3056,11092
"73166",29934,3174,11092
"73167",17273,2248,11092
"73168",28115,596,11092
"73169",2845,8320,11092
"73170",7505,5248,11092
"73171",25647,5841,11092
"73172",25445,47,11092
"73173",39214,2310,11092
"73174",29922,7533,11092
"73175",12791,3844,11092
"73176",16051,9595,11092
"73177",13782,7139,11092
"73178",21517,8840,11092
"73179",24717,4898,11092
"73180",22574,7585,11092
"73181",27049,1339,11092
"73182",31333,7146,11092
"73183",8168,3013,11092
"73184",7565,5446,11092
"73185",8344,7089,11092
"73186",33922,9194,11092
"73187",3476,698,11092
"73188",21140,5362,11092
"73189",34715,4265,11092
"73190",6618,2034,11092
"73191",33634,7374,11092
"73192",11350,2379,11092
"73193",15220,3071,11092
"73194",31632,4423,11092
"73195",8103,4502,11092
"73196",25815,6338,11092
"73197",14927,775,11092
"73198",14791,5841,11092
"73199",181,2149,11092
"73200",714,5670,11092
"73201",881,1246,11092
"73202",20898,1651,11092
"73203",6334,1706,11092
"73204",23186,3215,11092
"73205",17370,8128,11092
"73206",30060,2766,11092
"73207",31417,8382,11092
"73208",23888,3246,11092
"73209",1123,1876,11092
"73210",24710,5289,11092
"73211",17566,4493,11092
"73212",36780,2373,11092
"73213",2922,7678,11092
"73214",12640,719,11092
"73215",16672,6037,11092
"73216",25946,7934,11092
"73217",11840,9935,11092
"73218",9000,2372,11092
"73219",8687,40,11092
"73220",17291,7579,11092
"73221",20397,7825,11092
"73222",604,2770,11092
"73223",32775,9203,11092
"73224",22625,2565,11092
"73225",12641,3866,11092
"73226",31800,4900,11092
"73227",26414,288,11092
"73228",35175,2769,11092
"73229",33485,8091,11092
"73230",23537,5304,11092
"73231",39828,8164,11092
"73232",32556,4884,11092
"73233",6627,832,11092
"73234",32384,2111,11092
"73235",18318,3033,11092
"73236",2262,789,11092
"73237",11340,8637,11092
"73238",24945,8579,11092
"73239",12907,5054,11092
"73240",19578,8581,11092
"73241",1463,7692,11092
"73242",9900,8251,11092
"73243",12192,4123,11092
"73244",32781,3827,11092
"73245",10115,2512,11092
"73246",13402,5774,11092
"73247",15083,4985,11092
"73248",25414,6165,11092
"73249",26857,622,11092
"73250",3970,1046,11092
"73251",16845,338,11092
"73252",31542,4968,11092
"73253",31302,8392,11092
"73254",20643,9013,11092
"73255",23655,7987,11092
"73256",10568,1700,11092
"73257",18293,3161,11092
"73258",2060,5838,11092
"73259",19612,8740,11092
"73260",21128,9854,11092
"73261",38078,5992,11092
"73262",17685,8806,11092
"73263",38946,1919,11092
"73264",38047,8696,11092
"73265",9971,7662,11092
"73266",7519,6208,11092
"73267",16676,2283,11092
"73268",14980,7019,11092
"73269",8213,3880,11092
"73270",17219,1271,11092
"73271",31874,2237,11092
"73272",18576,6608,11092
"73273",32779,9612,11092
"73274",29117,2576,11092
"73275",16493,4788,11092
"73276",23641,3593,11092
"73277",23932,4017,11092
"73278",10198,1248,11092
"73279",21409,4410,11092
"73280",30092,5839,11092
"73281",1013,4974,11092
"73282",10613,6029,11092
"73283",6501,5750,11092
"73284",33073,463,11092
"73285",35812,1853,11092
"73286",26462,8029,11092
"73287",39589,2598,11092
"73288",18366,7959,11092
"73289",37062,3808,11092
"73290",14501,2840,11092
"73291",18109,4333,11092
"73292",19720,2450,11092
"73293",39236,1940,11092
"73294",30405,4368,11092
"73295",27446,3197,11092
"73296",4024,1807,11092
"73297",3100,6901,11092
"73298",30751,7887,11092
"73299",959,6765,11092
"73300",29780,3088,11092
"73301",26425,6560,11092
"73302",33332,219,11092
"73303",26289,8648,11092
"73304",39172,8182,11092
"73305",17250,5001,11092
"73306",10301,8047,11092
"73307",1393,8323,11092
"73308",32551,836,11092
"73309",13210,1207,11092
"73310",35383,1644,11092
"73311",36281,5400,11092
"73312",22219,521,11092
"73313",26027,9468,11092
"73314",22717,7032,11092
"73315",1431,58,11092
"73316",33823,4785,11092
"73317",24181,5268,11092
"73318",12298,5057,11092
"73319",4233,8714,11092
"73320",31392,6310,11092
"73321",32623,1625,11092
"73322",7094,1989,11092
"73323",15520,9373,11092
"73324",24879,5010,11092
"73325",25856,3076,11092
"73326",1620,1283,11092
"73327",25851,2433,11092
"73328",17563,7253,11092
"73329",39769,806,11092
"73330",31632,2355,11092
"73331",33113,3049,11092
"73332",25091,7231,11092
"73333",37500,6166,11092
"73334",2445,542,11092
"73335",3564,325,11092
"73336",23634,4300,11092
"73337",26789,8438,11092
"73338",31791,5106,11092
"73339",24855,4022,11092
"73340",9350,1971,11092
"73341",10396,8415,11092
"73342",37532,3530,11092
"73343",31005,9799,11092
"73344",12990,6520,11092
"73345",9476,4507,11092
"73346",519,1737,11092
"73347",9105,7611,11092
"73348",6604,6399,11092
"73349",9072,1234,11092
"73350",30555,4848,11092
"73351",26887,7617,11092
"73352",9412,7074,11092
"73353",26990,2235,11092
"73354",6611,5030,11092
"73355",26113,1594,11092
"73356",14029,5770,11092
"73357",14942,5179,11092
"73358",13180,3084,11092
"73359",17857,7719,11092
"73360",39314,4112,11092
"73361",34566,5823,11092
"73362",36425,132,11092
"73363",187,9756,11092
"73364",18123,9068,11092
"73365",28552,1665,11092
"73366",20234,8761,11092
"73367",2554,4246,11092
"73368",6207,3712,11092
"73369",32808,7516,11092
"73370",35714,7959,11092
"73371",32135,6865,11092
"73372",33824,8475,11092
"73373",33151,5943,11092
"73374",34403,2417,11092
"73375",22829,2081,11092
"73376",6143,5241,11092
"73377",24712,9005,11092
"73378",19921,1318,11092
"73379",7437,2069,11092
"73380",27108,6800,11092
"73381",20353,2528,11092
"73382",32578,8129,11092
"73383",12691,8615,11092
"73384",17149,8812,11092
"73385",2031,1407,11092
"73386",21103,9330,11092
"73387",11821,4706,11092
"73388",28161,6207,11092
"73389",5455,1455,11092
"73390",6457,206,11092
"73391",19422,5165,11092
"73392",35404,9749,11092
"73393",21729,5661,11092
"73394",15318,8216,11092
"73395",25858,149,11092
"73396",2123,6502,11092
"73397",20277,2223,11092
"73398",31394,842,11092
"73399",10350,5866,11092
"73400",32019,4945,11092
"73401",31322,5003,11092
"73402",23896,701,11092
"73403",10960,2691,11092
"73404",13133,195,11092
"73405",3442,7780,11092
"73406",6448,1171,11092
"73407",14767,1589,11092
"73408",13527,8434,11092
"73409",33101,6080,11092
"73410",16145,1467,11092
"73411",3475,5577,11092
"73412",21891,8104,11092
"73413",16430,4880,11092
"73414",24655,330,11092
"73415",1170,8281,11092
"73416",16965,581,11092
"73417",10776,824,11092
"73418",22023,1219,11092
"73419",11754,5809,11092
"73420",4370,8662,11092
"73421",36832,2945,11092
"73422",31436,8921,11092
"73423",25871,1318,11092
"73424",12350,3140,11092
"73425",29660,3028,11092
"73426",4708,2600,11092
"73427",35921,4629,11092
"73428",2513,4962,11092
"73429",35233,5685,11092
"73430",19807,7776,11092
"73431",13489,5958,11092
"73432",18198,2372,11092
"73433",14547,4084,11092
"73434",31777,2800,11092
"73435",33323,4482,11092
"73436",12829,1254,11092
"73437",33378,3672,11092
"73438",24054,3781,11092
"73439",30155,9562,11092
"73440",13369,8430,11092
"73441",19894,2787,11092
"73442",16561,93,11092
"73443",14315,3923,11092
"73444",2377,9725,11092
"73445",9303,641,11092
"73446",14005,3192,11092
"73447",12608,9103,11092
"73448",21040,5003,11092
"73449",5513,3880,11092
"73450",8658,2793,11092
"73451",28035,3497,11092
"73452",17905,1363,11092
"73453",2108,4506,11092
"73454",4693,9549,11092
"73455",21627,1855,11092
"73456",33392,3914,11092
"73457",9110,2282,11092
"73458",6853,2433,11092
"73459",27113,7813,11092
"73460",16109,701,11092
"73461",30083,5698,11092
"73462",21664,1887,11092
"73463",1166,3547,11092
"73464",28403,2434,11092
"73465",15895,639,11092
"73466",12116,7966,11092
"73467",28354,49,11092
"73468",7302,8978,11092
"73469",21868,6070,11092
"73470",24218,6297,11092
"73471",36050,6378,11092
"73472",1914,5642,11092
"73473",5277,6930,11092
"73474",34162,3331,11092
"73475",14495,2358,11092
"73476",823,5849,11092
"73477",23901,9004,11092
"73478",9355,4070,11092
"73479",10380,1559,11092
"73480",28557,1112,11092
"73481",32548,5418,11092
"73482",31897,2930,11092
"73483",31598,2721,11092
"73484",13550,2871,11092
"73485",21638,8860,11092
"73486",25560,995,11092
"73487",10269,3469,11092
"73488",2485,2400,11092
"73489",470,6373,11092
"73490",11872,6489,11092
"73491",21369,1877,11092
"73492",30628,427,11092
"73493",29388,596,11092
"73494",13250,4656,11092
"73495",2656,5968,11092
"73496",15583,7446,11092
"73497",8146,6911,11092
"73498",5536,2504,11092
"73499",17871,2217,11092
"73500",25227,3563,11092
"73501",6016,2595,11092
"73502",24079,267,11092
"73503",1283,1733,11092
"73504",9016,5951,11092
"73505",15499,2944,11092
"73506",17755,2206,11092
"73507",1417,5590,11092
"73508",1294,5427,11092
"73509",5159,7598,11092
"73510",23830,9604,11092
"73511",27586,1523,11092
"73512",39457,1075,11092
"73513",21887,8088,11092
"73514",8207,6074,11092
"73515",27478,9062,11092
"73516",28975,5392,11092
"73517",9361,944,11092
"73518",5559,3161,11092
"73519",25696,2175,11092
"73520",34786,7729,11092
"73521",34212,7687,11092
"73522",324,8256,11092
"73523",25810,3199,11092
"73524",36185,7843,11092
"73525",1233,5858,11092
"73526",28015,8455,11092
"73527",12462,4486,11092
"73528",215,8880,11092
"73529",32925,9798,11092
"73530",38220,5092,11092
"73531",2918,5577,11092
"73532",39815,1428,11092
"73533",28212,4401,11092
"73534",24320,4005,11092
"73535",34657,1653,11092
"73536",26664,1965,11092
"73537",27832,9212,11092
"73538",8792,6136,11092
"73539",39560,6985,11092
"73540",15029,6323,11092
"73541",21780,9231,11092
"73542",23138,9386,11092
"73543",16205,5081,11092
"73544",9431,7132,11092
"73545",31760,5243,11092
"73546",38651,4081,11092
"73547",12917,2358,11092
"73548",35129,954,11092
"73549",11487,2350,11092
"73550",25587,2113,11092
"73551",18497,5482,11092
"73552",18029,2288,11092
"73553",39621,9271,11092
"73554",13282,6234,11092
"73555",25838,4439,11092
"73556",11269,6780,11092
"73557",39138,4858,11092
"73558",17077,4899,11092
"73559",31255,5498,11092
"73560",21392,2539,11092
"73561",31180,1747,11092
"73562",16545,9102,11092
"73563",6260,3097,11092
"73564",4775,2341,11092
"73565",4685,5285,11092
"73566",1667,1662,11092
"73567",3114,511,11092
"73568",11137,7166,11092
"73569",3880,4467,11092
"73570",29716,1279,11092
"73571",38630,3965,11092
"73572",22978,9296,11092
"73573",12510,5400,11092
"73574",18073,7170,11092
"73575",27351,4670,11092
"73576",28578,4585,11092
"73577",34050,7913,11092
"73578",8300,600,11092
"73579",26613,1353,11092
"73580",13637,9738,11092
"73581",20454,663,11092
"73582",7374,6435,11092
"73583",31118,6071,11092
"73584",13682,3086,11092
"73585",14874,2214,11092
"73586",1313,4387,11092
"73587",34934,3327,11092
"73588",26508,4037,11092
"73589",17073,8275,11092
"73590",23473,2943,11092
"73591",19382,5681,11092
"73592",29444,4888,11092
"73593",8959,8306,11092
"73594",24653,4658,11092
"73595",34664,2338,11092
"73596",14559,2836,11092
"73597",9345,681,11092
"73598",9012,2386,11092
"73599",37674,3648,11092
"73600",24428,2126,11092
"73601",21421,9048,11092
"73602",27024,5016,11092
"73603",31515,2608,11092
"73604",18839,9334,11092
"73605",32149,9302,11092
"73606",28854,6067,11092
"73607",30134,119,11092
"73608",25065,9105,11092
"73609",14860,6993,11092
"73610",2541,3080,11092
"73611",277,1835,11092
"73612",38764,9496,11092
"73613",29070,2084,11092
"73614",25100,8024,11092
"73615",19961,7584,11092
"73616",26315,3758,11092
"73617",18092,505,11092
"73618",27030,3133,11092
"73619",32439,3572,11092
"73620",21889,6043,11092
"73621",26869,5204,11092
"73622",38822,5281,11092
"73623",2866,2502,11092
"73624",22018,1867,11092
"73625",7247,1984,11092
"73626",19371,5560,11092
"73627",25449,6829,11092
"73628",16580,8863,11092
"73629",11659,2957,11092
"73630",4499,1846,11092
"73631",32216,6865,11092
"73632",31478,1014,11092
"73633",11515,3053,11092
"73634",39060,2322,11092
"73635",18450,6893,11092
"73636",28183,6189,11092
"73637",6365,1665,11092
"73638",26738,5185,11092
"73639",34725,5347,11092
"73640",1729,6371,11092
"73641",10599,9497,11092
"73642",12908,3611,11092
"73643",9479,5893,11092
"73644",37376,8979,11092
"73645",34746,8606,11092
"73646",35987,349,11092
"73647",12783,9443,11092
"73648",30090,5161,11092
"73649",2658,4194,11092
"73650",12389,58,11092
"73651",22121,3937,11092
"73652",11004,2301,11092
"73653",37762,7554,11092
"73654",17673,2837,11092
"73655",26565,3245,11092
"73656",39142,6997,11092
"73657",16866,5069,11092
"73658",34346,1957,11092
"73659",12583,4762,11092
"73660",35553,6046,11092
"73661",38373,503,11092
"73662",31452,2470,11092
"73663",17266,9846,11092
"73664",29656,8323,11092
"73665",39021,4715,11092
"73666",8584,1035,11092
"73667",39396,5875,11092
"73668",16247,7283,11092
"73669",11855,9228,11092
"73670",29987,5274,11092
"73671",25973,8120,11092
"73672",34806,1963,11092
"73673",4007,6404,11092
"73674",35269,96,11092
"73675",4445,6365,11092
"73676",30001,2528,11092
"73677",26418,7911,11092
"73678",11327,3318,11092
"73679",5552,9444,11092
"73680",3843,9369,11092
"73681",39916,4230,11092
"73682",10291,3968,11092
"73683",28762,9709,11092
"73684",31313,4359,11092
"73685",38143,8137,11092
"73686",36823,7763,11092
"73687",11508,6391,11092
"73688",11049,9790,11092
"73689",16774,5567,11092
"73690",13754,112,11092
"73691",37139,7608,11092
"73692",1951,980,11092
"73693",29072,3757,11092
